Name,Address,Phone,Email,State
Scholar Public High School,"Village Ladhana Ucha,P.O. Ladhana Jhikka,144510","1823,281505",dalbir30dec2007@gmail.com,PUNJAB 
scholar's pride school,"bagrian road near panchvati mandir dhuri,148024","1675,225452",scholarspridedhuri@outlook.com,PUNJAB 
SCHOLARS PUBLIC SCHOOL,"PATIALA CHANDIGARH BYE PASS ROAD PB NO 1 RAJPURA PATIALA PUNJAB,140401","0176,243982",scholarsps@gmail.com,PUNJAB 
scholars public school,"v.p.o JADLA, TEH & DISTT NAWANSHAHR,,144515","1823,254899",gaganrana2008@yahoo.com,PUNJAB 
SD Sarvhitkari Vidya Mandir(Sr.Sec.) Talwara,"Talwara Hoshiarpur,144216","1883,236298",deshrajsharma5@gmail.com,PUNJAB 
SEABA INTERNATIONAL SCHOOL,"LEHRA GAGA SANGRUR PUNJAB,148031","1676,273498",gurdeep1804@gmail.com,PUNJAB 
SENTINEL CAMBRIDGE INTERNATIONAL  SEN.SEC .SCHOOL,"SENTINEL CAMBRIDGE INTERNATIONAL SEN.SEC SCHOOL SIANA BALACHAUR,144521","1885,01885222000",sentinel3052@gmail.com,PUNJAB 
SETH HUKAM CHAND S D PUBLIC SCHOOL,"NEW PREM NAGAR SODAL ROAD JALANDHAR CITY PUNJAB,144008","0181,2281659",sethhukamchandschool@yahoo.co.in,PUNJAB 
SETH HUKUM CHAND S D PUBLIC SCHOOL,"SANGAL SOHAL KAPURTHALA ROAD JALANDHAR PUNJAB,144002","0181,2650991",shcsd@rediffmail.com,PUNJAB 
Sewapati Convent School,"Villege-Gurusar Mehraj,151103","1651,262012",scsgagandeep@gmail.com,PUNJAB 
sfc public school,"vpo fatehgarh korotana,moga.,142001","0168,2234026",SHEENAM.A.JINDAL@GMAIL.COM,PUNJAB 
SH SURENDER KUMAR GUPTA SARUHITKARI VIDYA MANDIR,"BURA GUJAR ROAD MUKTSAR PUNJAB,152026","1633,263241",SHIKHAMONGA1633@GMAIL.COM,PUNJAB 
Sh.Narayan Sarvhitkari Vidya Mandir,"opp. fest department, barnala road, Distt Mansa, Punjab,151505","1652,9464832418",SHNARAYANSVM_MANSA@YAHOO.IN,PUNJAB 
SHAH BALWANT RAI D A V PUBLIC SCHOOL,"KHOSA DAL SINGH ROAD, TALWANDI BHAI DISTT FEROZPUR PUNJAB,142050","1632,230740",sbrdavschool@yahoo.com,PUNJAB 
Shaheed Baba Deep Singh Public School,"v.p.opahuwind dist:tarntaran pin:143303,143303","0185,1272599",info@sbdspublicschool.org,PUNJAB 
Shaheed Babu Singh Public School,"VPO Tewar,160022","0,9814688729",sbsschool2005@gmail.com,PUNJAB 
SHAHEED BHAGAT SINGH INTERNATIONAL SCHOOL,"VPO VARPAL,TARN TARAN ROAD,AMRITSAR,143001","0183,2788025",principalsbsis@gmail.com,PUNJAB 
SHAHEED BHAGAT SINGH PUBLIC HIGH SCHOOL,"VILLAGE MAURAN, TEHSIL SUNAM, DISTRICT SANGRUR (PUNJAB),148035",",9464511168",goyallucky6@gmail.com,PUNJAB 
SHAHEED BHAI DIALAJI PUBLIC SCHOOL,"OPPOSITE SLIET LONGAWAL DISTRICT SANGRUR PUNJAB,144601","1672,283402",sbds94@yahoo.com,PUNJAB 
SHAHEED DARSHAN SINGH PHERUMAN,"PUBLIC SCHOOL G T ROAD RAYYA AMRITSAR DISTT PUNJAB,143112","1853,222115",mrs.kavitachahal23@gmail.com,PUNJAB 
SHAHEED KARTAR SINGH SARABHA INTERNATIONAL PUBLIC SCHOOL,"VPO SARABHA DISTT LUDHIANA PUNJAB,141105","0161,2863710",gnps@yahoo.com,PUNJAB 
shaheed udham singh academy satauj,"heron-kanakwal road, Satauj (Sangrur) 148028,148028","1676,320516",susacademy911@gmail.com,PUNJAB 
SHAHEED UDHAM SINGH PUBLIC SCHOOL,"LOHIAN KHAS , JALANDHAR,144629","1821,276333",jasjeetwalia@yahoo.com,PUNJAB 
SHAMROCK CHRISTIAN SCHOOL,"HAMBRAN ROAD GOLDEN AVENUE PHASE II P.O. AYALI KHURD LUDHIANA PUNJAB,141001","0161,7307504554",MRSPRADEEPSINGH@GMAIL.COM,PUNJAB 
SHANTI VIDYA MANDIR,"OPP BSF CAMPUS CITY BY PASS MOGA ROAD VILLAGE SATIAWALA FEROZPUR CANTT PUNJAB,152001","1632,242099",principalsvmfzr2001@gmail.com,PUNJAB 
SHEELA RANI TANGRI DAV PUBLIC SCHOOL,"BILGA JALANDHAR PUNJAB,144036","1826,245661",ravisharmabilga@gmail.com,PUNJAB 
SHEMROCK SR SEC SCHOOL,"PLO TNO 2, SECTOR 9 SAS NAGAR MOHALI PUNJAB,160062","0172,2216234",principal@shemrockschool.com,PUNJAB 
Shifaly International School,"Jain Colony, Rahon Road, Ludhiana, Punjab,141007","91,8284001200",PRINCIPALROSYJAIN@GMAIL.COM,PUNJAB 
Shishu Model High School,"Bholath, Distt. Kapurthala,144644","1822,244044",sunilsharma02081990@gmail.com,PUNJAB 
Shishu Niketan Public School,"Sector - 66, Mohali - (S.A.S. NAGAR), DISTT ROPAR, PUNJAB-160066,160066","0172,2270616",roopak_chadha@yahoo.co.in,PUNJAB 
SHIV CHAND PUBLIC HIGH SCHOOL,"PO sahlon,144421",",01823255054",shiv.chand.public.school@gmail.com,PUNJAB 
SHIV JYOTI PUBLIC SCHOOL,"DEEN DAYAL UPADHAYA NAGAR JALANDHAR CITY PUNJAB,144008","0181,2621341",arpita.ravi26@yahoo.com,PUNJAB 
SHIVALIK CONVENT SCHOOL,"AMBALA ROAD , BANUR,140601","1762,9855087537",shivalikconventschool@yahoo.com,PUNJAB 
SHIVALIK MODEL SR SEC SCHOOL,"NAYA NANGAL DISTT ROPAR PUNJAB,140126","1887,220531",nilamverma06@gmail.com,PUNJAB 
SHIVALIK PUBLIC SCHOOL,"S A S NAGAR PHASE VI MOHALI PUNJAB,160055","0172,2225486",kauranupkiran@yahoo.co.in,PUNJAB 
SHIVALIK PUBLIC SCHOOL,"DHILWAN ROAD, TAPA MANDI SANGRUR PUNJAB,573201","1679,223710",millie-bose@yahoo.com,PUNJAB 
SHIVALIK PUBLIC SCHOOL,"MUKTSAR ROAD JAUITI DISTT FARIDKOT PUNJAB,151202","1635,232850",anup_kc09@yahoo.co.in,PUNJAB 
SHIVALIK PUBLIC SCHOOL,"NAWAN SAHAR PUNJAB,144514","1823,222320",shivaliknsr@gmail.com,PUNJAB 
Shivalik Public School,"Shaheed Sewa Singh Thikriwala Nagar, Patiala,147003","0175,2373207",bhupinder1869@gmail.com,PUNJAB 
SHIVALIK PUBLIC SCHOOL,"MUKTSAR ROAD, TEH. JALALABAD, CHAK ARIAN WALA, DIST. FEROZEPUR,152024","1638,253314",doomraradhika@gmail.com,PUNJAB 
Shivalik View Public School,"Vill-Lang Majari, P.O-Mangewal, Teh-Anandpur Sahib, Dist-Ropar, Pincode- 140123,140123","91,9417718218",,PUNJAB 
Shivalik-Hills Public School,"Post Box No. 28, Shree Balaji Enclave, Barnala Road,151103","1651,01651225336",chairman_shpsrphul@rediffmail.com,PUNJAB 
SHIVALIKWALA DOON SCHOOL,"PRATAP SINGH WALA HAMBRAN ROAD LUDHIANA PUNJAB,141001","0161,6564914",shivalikwaladoonschool@gmail.com,PUNJAB 
SHIWALIK PUBLIC SCHOOL,"NEAR SESSION COURT ROPAR PUNJAB,140001","1881,220036",attri_09@yahoo.com,PUNJAB 
Shree Atam Vallabh Jain Vidyamandir School,"Shree Atam Vallabh Jain Vidyamandir School, Zira(Ferozepur),142047","1682,254741",avjvm09@gmail.com,PUNJAB 
SHREE HANUMAT INTERNATIONAL PUBLIC SCHOOL,"NH-1 , GORAYA, PHILLAUR, JULLUNDUR,144409","1826,264069",artisobti@yahoo.com,PUNJAB 
Shri Atam Vallabh Jain Public School,"Hussainpura, Opp. Hotel Amaltas, G.T. Road (West),141005","0161,6579192",manishamanojtalwar@gmail.com,PUNJAB 
SHRI DASHMESH PUBLIC SENIOR SECONDARY SCHOOL NAHRAN,"VPO NAHRAN,151507","1659,257347",yuvnoor82@gmail.com,PUNJAB 
"SHRI DASMESH PUBLIC SENIOR SECONDARY SCHOOL,","DANGARH ROAD, VILLAGE KATTU,148105","1679,267720",sdkattu@gmail.com,PUNJAB 
Shri Guru Angad Dev Public School,"Shri Guru Angad Dev Public School,148022","1675,9872101968",sgadpslangrian@gmail.com,PUNJAB 
SHRI GURU ANGAD DEV PUBLIC SCHOOL,"KOTKAPURA ROAD,152026",",9501936611",sgadps.sarainaga@gmail.com,PUNJAB 
SHRI GURU HARGOBIND PUBLIC SCHOOL,"V.P.O MALLIAN,NEAR JANDIALA GURU,G.T ROAD.,143149","0,9463828745",palwinderpalsingh2@gmail.com,PUNJAB 
SHRI GURU HARGOBIND SAHIB PUBLIC SCHOOL,"VPO.ARNIWALA SHEIKH SUBHAN,DIST FAZILKA,152124","1638,240717",ghspublicschool@gmail.com,PUNJAB 
Shri Guru Hargobind Sahib Public Senior Secondary School,"VPO Kussa,142039","1636,282918",hoonjan.simran@gmail.com,PUNJAB 
shri guru harkrishan adarsh sr. sec school vpo dhandra,"distt. ludhiana , punjab-141002,","0161,6500406",hkchhina@yahoo.com,PUNJAB 
Shri Guru Jambheshwar D.A.V. Senior Secondary Public School,"VPO: Haripura, near Panjkosi Railway Station, Tehsil: Abohar, Dist: Fazilka,152128","0,9465507869",ssssn123@gmail.com,PUNJAB 
"SHRI GURU NANAK DEV ACADEMY,","V- KANDIAL, P.O. SUGAR MILL, BATALA,143505","1871,246599",RSRANDHAWA74@GMAIL.COM,PUNJAB 
"SHRI GURU NANAK DEV ACADEMY, KHIALI CHEHLANWALI (JHUNIR) DISTT. MANSA","KHIALI CHEHLANWALI (JHUNIR) DISTT. MANSA,151506","1659,260008",,PUNJAB 
Shri Guru Nanak Dev Public School,"Guru Harsahai Road,152026","91,9501206346",brar00085@gmail.com,PUNJAB 
SHRI GURU RAM RAI PUBLIC SCHOOL,"KATLI ROPAR PO ROPAR PUNJAB,140001","1881,214255",principal.sgrrpsropar@gmail.com,PUNJAB 
shri guru ram rai public school,"ferozepur ludhiana punjab,142027","0161,2550606",devi18rt.ds@gmail.com,PUNJAB 
Shri Guru Ram Rai Public School,"New Shivpuri Road, Sekhewl, Ludhiana, Punjab,141007","0161,2612888",SGRRPS85SEKHEWAL@GMAIL.COM,PUNJAB 
SHRI GURU RAM RAI PUBLIC SCHOOL BEHRAMPUR BET,"VPO-BEHRAMPUR BET DISTT. ROPAR (PUNJAB) 140111,140111",",01881268465",principalbehrampurbet@gmail.com,PUNJAB 
SHRI GURU RAVIDASS PUBLIC SCHOOL,"shri guru ravidass public school,chuharwali,144102",",0181-2701016",sgrdpublicschool8@gmail.com,PUNJAB 
SHRI GURU TEG BAHADUR PUBLIC SCHOOL,"Vill. Sanaura,P.O. Bhogpur ,Teh. Bhogpur,Distt. Jalandhar,144201","0181,8872527300",nkghuman13@gmail.com,PUNJAB 
Shri Guru Tegh Bahadur International Sr. Sec. school,"Ajit Nagar,,144601","1822,226414",schoolsgtb@yahoo.in,PUNJAB 
shri ram ashram public school,"majitha road amritsar punjab,143001","0183,2573880",vinoditasankhyan@yahoo.com,PUNJAB 
Shri Roshan Lal Jain Sarvhitkari Vidya Mandir,"Fazilka Road, Near Meera GNM College,152116",",08427844511",kirantinna6@gmail.com,PUNJAB 
SHRI SURAJ KUND SARVHITKARI VIDYA MANDIR,"KHADIAL ROAD, SUNAM-148024,148028","1676,224565",dograamit90@gmail.com,PUNJAB 
Shri Usha Mata Public School,"Shri Usha Mata Public School ,Dulladi Gate Nabha.Dist-Patiala(Punjab)Pin-147201,147201","1765,225300",balwantbishnoi@gmail.com,PUNJAB 
Sidana International School,"Ram Tirath RoadKhiala Khurd,143109","0185,8262171",sidanaint@gmail.com,PUNJAB 
SIDHU MEMO PUBLIC SCHOOL,"SHEROU SANGRURU PUNJAB,144601","1676,286234",rakeshparv06@gmail.com,PUNJAB 
SILVER OAK INTERNATIONAL SCHOOL,"TANDA MIANI ROAD, SHAHBAZPUR,DISTT HOSHIARPUR, PUNJAB,144204","1886,222123",,PUNJAB 
SILVER OAK SCHOOL,"BIBI WALA ROAD NEXT TO ITBP BATHINDA PUNJAB,151001","0164,2246100",silveroaks_01@yahoo.com,PUNJAB 
SILVER VATIKA PUBLIC SCHOOL,"BHIKHI-BARNALA ROAD, SAMAON ( Distt. MANSA),151504","1652,276224",silvervatika2001@gmail.com,PUNJAB 
SIMIGO INTERNATIONAL SCHOOL,"SITTO ROAD,152116","1634,221599",simigoabohar@gmail.com,PUNJAB 
Singhal Stars School,"Opp. Sports Stadium, N M College Road, Mansa,151505","009661,9988685084",singhalstarsschool@gmail.com,PUNJAB 
Singhpura International School,"VPO Chappar,147021","0175,08146995725,",sissinghpura@gmail.com,PUNJAB 
SIR MARSHAL CONVENT SCHOOL,"VILLAGE- NAINOWAL KHURD,PO- SIKRI, TEHSIL- DASUYA,146113",",01882265060",sirmarshalcs@yahoo.com,PUNJAB 
SIR MARSHAL CONVENT SCHOOL,"VILLAGE  BHALIALA, PO HARIANA, JANAURI ROAD, HOSHIARPUR,144208","91,9876164695",SIRMARSHAL@YMAIL.COM,PUNJAB 
SIR MARSHAL SCHOOL,"VPO- BAINS AWAN, BLOCK- TANDA, TEHSIL- DASUYA, DISTT- HOSHIARPUR 144202,144202","1886,247791",eo.secondaryedu@gmail.com,PUNJAB 
sita grammar school,"ludhiana road maler kotla sangrur punjab,148023","1675,263619",mushy19@live.com,PUNJAB 
SMART WONDERS SCHOOL,"SEC 71, MOHALI ROPAR,160071","0172,2270063",smartwonders_school@hotmail.com,PUNJAB 
SMD World school,"v.p.o. kot sukhia, distt faridkot, Punjab,151207","0163,9233700",smd.institutions@gmail.com,PUNJAB 
SMDRSD COLLEGIATE SR. SEC. SCHOOL,"PATHANKOT,145001","0186,2341905",principalsd.renuka@gmail.com,PUNJAB 
SMMB Memorial School,"GAUSHALA NEHAR WALI, Distt Moga, Punjab,142037","1636,251357",pksharmapu@gmail.com,PUNJAB 
SMMB Memorial School,"SMMB Memorial School,151506",",09465784178",smmbschool2@yahoo.com,PUNJAB 
SMT KARAM BAI DAV CENT.PUB SCH,"MALOUT ROAD FAZILIKA PUNJAB,152123","1638,262834",,PUNJAB 
SOCIAL CONVENT INTERNATIONAL SCHOOL,"VILLAGE PATTARKALAN , OPP. PTU , KAPURTHALA ROAD , JALANDHAR,144002","0181,2766183",lovelkalia10001@gmail.com,PUNJAB 
SOHRAB PUBLIC SCHOOL,"NABHA ROAD MALERKOTLA SANGRUR PUNJAB,148023","1675,261137",zs13mlk@gmail.com,PUNJAB 
Somerset International School,"Village Abadan, PO Lambra,144026","0,8725060158",somersetinternationalschool@gmail.com,PUNJAB 
"Sparkling Kids The Foundation, Patran, Distt. Patiala.","Nial By Pass Road, Patran, Patiala,147105","1764,9872891523,",sparklingkids2011@gmail.com,PUNJAB 
Spring Bells Day Boarding Senior Secondary School,"Street No. 2, Chander Nagar, Zinath Colony,141001",",9417148849",springbells@yahoo.com,PUNJAB 
Spring Dales Public School,"Sherpur Road Ludhiana Punjab,141010","0161,2671125",springdaleldh@gmail.com,PUNJAB 
SPRING DEW PUBLIC SCHOOL,"G.T. ROAD NANAKSAR , TEHSIL JAGRAON DISTRICT LUDHIANA,142026","091,7527005006",chauhan_vicky97@rediff.com,PUNJAB 
SPRING FIELD CONVENT SCHOOL,"MUDKI ROAD CIVIL HOSPITAL BAGHA PURANA DISTT MOGA PUNJAB,142038","1636,9814541222",baijuvijay1973@yahoo.com,PUNJAB 
Spring Field International School,"Village Aujla , Bye pass , Gurdaspur,143521","1874,9855904067",rajni.sharma02014@gmail.com,PUNJAB 
Spring Valley Public School,"Handiaya road, Barnala-148101,Punjab,148101","1679,240082",kirangarg76@gmail.com,PUNJAB 
SPRINGDALE SENIOR SECONDARY SCHOOL,"FATEHGARH CHURIAN ROAD V.P.O NANGLI AMRITSAR PUNJAB,143001","0183,5022333",rajiv.sharma@springdaleeducation.com,PUNJAB 
springdales english school,"shiksha nagar kotshmir bathinda punjab,144527","0164,2436888",madhugaya6@gmail.com,PUNJAB 
SPRINGDALES PUBLIC SCHOOL,"GOINDWAL ROAD , NEAR OCTROI POST , KAPURTHALA,144601","9780,012366",office.sdps@gmail.com,PUNJAB 
SPRINGDALES PUBLIC SCHOOL,"VILL GALRHIANP.O. TANGRALIANTEHSIL - MUKERIAN,144211","1883,244046",mehtapoonam300@gmail.com,PUNJAB 
SPRINGDALES PUBLIC SCHOOL,"DHURI ROAD, NEAR RAILWAY CROSSING,148001","1672,250792",Jiwangarg58@yahoo.com,PUNJAB 
SPS INTERNATIONAL SCHOOL,"NEAR DERA SANT PREM SINGH JI,    V&P.O.-BEGOWAL,144621","1822,502111",principal@spsinternationalschool.com,PUNJAB 
SRI AUROBINDO INTERNATIONAL SCHOOL,"SRI AURBINDO MARG PATIALA PUNJAB,147001","0175,2301336",auroschoolpta@gmail.com,PUNJAB 
SRI DASMESH ACADEMY,"ANANDPUR SAHIB ROPAR DISTT PUNJAB,140120","1887,232002",Kamal_nane@yahoo.co.in,PUNJAB 
SRI DASMESH SENIOR SECONDARY PUBLIC SCHOOL  TALWANDI SABO DISTT BATHINDA,"BATHINDA ROAD, VILL ,P.O & TEHSIL: TALWANDI-SABO, DISTT: BATHINDA,151302","1655,221814",sridashmesh@yahoo.com,PUNJAB 
SRI GURU GOBIND SINGH PUBLIC SCHOOL,"VILLAGE BEGPUR KAMLOAH TEH MUKERIAN DISTT HOSHIARPUR PUNJAB,144211","0000,8725002741",sggsps04b@rediffmail.com,PUNJAB 
"Sri Guru Hakrishan Public School,","Village Nawan PindTehsil Ajnala Via Chetanpura,143001","91,9464635267",sghpsnawanpindckdcs@gmail.com,PUNJAB 
Sri Guru Hakrishan Sen. Sec. Public School,"Bhamni Wala RoadPatti,143416","1851,244545",jollymooker7@gmail.com,PUNJAB 
"SRI GURU HAR GOBIND SAHIB SENIOR SECONDARY SCHOOL , WATTU BHATTI,MAKHU (FEROZEPUR)","SRI GURU HAR GOBIND SAHIB SEN. SEC . SCHOOL WATTU BHATTI , MAKHU,142044","1682,274213",kaurkawaljit98@gmail.com,PUNJAB 
SRI GURU HARGOBIND CONVENT SCHOOL,"POOHLI ROAD, NATHANA,151102","0164,016512751025",sghcschool@gmail.com,PUNJAB 
Sri Guru Hargobind Public School,"Village Thakkarwal, P.O. Lalton Kalan, Ludhiana.,142022","0161,6500256",sghpsthakkarwal@gmail.com,PUNJAB 
Sri Guru Hargobind Sahib Convent School,"VPO Jamarai, Tehsil Khadoor Sahib,Distt. TarnTaran,143411","0000,8872096775",sandhusharan661@gmail.com,PUNJAB 
SRI GURU HARIKRISHAN PUBLIC SCHOOL,"OPP. R.C.F., KAPURTHALA, PUNJAB,144602","1822,227677",harkrishan_school@yahoo.com,PUNJAB 
sri guru harkishan public school,"pathonkot punjab,145001","0186,2229389",SGHPS_PTK12@YAHOO.IN,PUNJAB 
Sri Guru Harkrishan International School,"Behrampur Road Vill Barnala Gurdaspur,143521","1874,242559",japleenvasir74@gmail.com,PUNJAB 
SRI GURU HARKRISHAN INTL SCHOOL,"D BLOCK RANJIT AVENUE AMRITSAR PUNJAB,143001","0183,2508333",ripumalhotra@yahoo.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"MALTIANMAL GURDASPUR PUNJAB,143511","1871,258521",kahlonsimratpalkaur@gmail.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"MANJWIND GOPAL PURA BATALA ROAD AMRITSAR PUNJAB,143505","0183,2764579",param_pm@yahoo.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"CHIEF KHALSA DIWAN CHABHAL AMRITSAR PUNJAB,145521","1852,277117",urminder.kaur@gmail.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"SULTANWIND LINK ROAD NEAR CANAL BRIDGE G T ROAD AMRITSAR PUNJAB,110070","0183,2584500",amarjeetkaur58@yahoo.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"NEAR MULTIPURPOSE SPORTS STADIUM BHATINDA PUNJAB,151001","0164,2240806",sghpschoolbti@yahoo.in,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"PRESS AREA SHAHID SEWA SINGH THIKARIWALA NEAR RAJPURA ROAD PATIALA PUNJAB,141501","0175,2370521",kanwal.ghkps@gmail.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"BURJ MARHANA, VIA SARHALI, NEAR HARIKE, DISTT TARANTARAN, PUNJAB,143410","8195,857570",sokhiharjinderpalkaur@yahoo.in,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"JANDIALA ROAD CHIEF KHALSA DIWAN TARN TARAN AMRITSAR DISTT PUNJAB,143401","1852,223335",anjukawal@gmail.com,PUNJAB 
Sri Guru Harkrishan Public School,"ajnala Amritsar,,143001","1858,500527",sghpajnala13@rediffmail.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"MOdel Town Extension-D, Dugri Road,141002","0161,2462800",navoberoi2469@gmail.com,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"VILLAGE PIDDI, TARNTARAN,143401",",01852222666",manjitsinghtarntarani@yahoo.in,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"CHIEF KHALSA DIWAN G T ROAD AMRITSAR PUNJAB,143001","0183,2562649",singhdv2004@yahoo.co.in,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"VILL PANDORI KHAJOOR DISTT HOSHIARPUR PUNJAB,146001","1882,265445",dhamikiran@yahoo.co.in,PUNJAB 
SRI GURU HARKRISHAN PUBLIC SCHOOL,"V&PO-GOLEWALA, DISTT.- FARIDKOT,151203",",01639-270177",ghpsgolewala@gmail.com,PUNJAB 
"Sri Guru Harkrishan Public School, Sur Singh","Sri GUru Harkrishan Public School Sur Singh Amritsar Bhikhiwind Road Distt. Tarn Taran,143302","0183,2562649",mnarang725@gmail.com,PUNJAB 
"Sri Guru Harkrishan Public School,Urban Estate Kapurthala","Plot No. 2387, Near Gurdwara Sahib, Urban Estate,144601","1822,01822651000,",ckdsghpsue@gmail.com,PUNJAB 
Sri Guru Harkrishan Public Senior Secondary School,"Raipur,Seal Road,Bahadurgarh,Patiala,147002",",0175 5060167",sghkps11@gmail.com,PUNJAB 
Sri Guru Harkrishan Public Senior Secondary School,"Sultanpur Lodhi, Distt. Kapurthala.,144626",",01828500023",guruharkrishan81@yahoo.com,PUNJAB 
Sri Guru Harkrishan Public Sr. Sec. School,"Rasulpur Kalan,143116","0183,01832757050",harkrishan.school@yahoo.com,PUNJAB 
SRI GURU TEG BAHADUR PUBLIC SCHOOL,"KHANKOT AMRITSAR PUNJAB,143501","0,9915434777",parminder.kaur6410@yahoo.com,PUNJAB 
SRI GURU TEGH BAHADUR PUBLIC SCHOOL,"TRIPARI ROAD PATIALA PUNJAB,147001","0175,2352375",anu.2711@rediffmail.com,PUNJAB 
SRI GURUHARKRISHAN PUBLIC SCHOOL,"MAJITHA ROAD BYE PASS KHANNA NAGAR AMRITSAR PUNJAB,143001","0183,2424080",kaur3dapinder@gmail.com,PUNJAB 
SRI HEMKUNT SAHIB SEN.SEC.SCHOOL,"V.P.O FATEHGARH PANJTOOR  TEH-DHARMKOT DISTT-MOGA PUNJAB,142043","1682,269740",sri.h.s.f.g.p.school@gmail.com,PUNJAB 
SRI HEMKUNT SEN.SEC.SCHOOL,"V.P.O-KOT ISE KHAN  WARD NO -10 TEH-DHARMKOT DISTT MOGA PUNJAB,142043","1682,241294",sri.h.s.s.school@gmail.com,PUNJAB 
SRI NANGALI ACADEMICS PUBLIC SCHOOL,"RAILWAY ROAD , OPPOSITE B.S.F. HEAD QUARTER,143521","1874,501682",jatinder.sharma95@gmail.com,PUNJAB 
SRI SUKHMANI INTERNATIONAL SCHOOL,"10KM ON CHANDIGARH AMBALA NATIONAL HIGHWAY DERA BASSI PATIALA PUNJAB,140507","1762,524811",sharmapoonam832@yahoo.in,PUNJAB 
SRS VIDYAPEETH,"VILLAGE LALGARH, PATIALA ROAD, SAMANA-147101, DISTT. PATIALA (PUNJAB),147101",",9876400701",srsvidyapeethschool@gmail.com,PUNJAB 
ss international school,"V/P Khuddi Kalan,148107","1679,285113",ssinternationalbnl@gmail.com,PUNJAB 
ST CARMEL SCHOOL,"VILLAGE KATLI ROPAR PUNJAB,140001","1881,224768",st.carmelschoolroopnagar@gmail.com,PUNJAB 
ST EZRA INTERNATIONAL SCHOOL,"VILL KHANPUR KHARAR ROPAR PUNJAB,140301","0160,9876607740",stezraschool@gmail.com,PUNJAB 
ST FARID PUBLIC SCHOOL,"KHANNA ROAD AMLOH DISTT FATEHGARH SAHIB PUNJAB,147203","1765,520255",VIKRAMSUNNY@YAHOO.COM,PUNJAB 
ST KABIR PUBLIC SCHOOL,"P O SIDHWAN GURDASPUR PUNJAB,147301","91,8434697016",Princenair2011@gmail.com,PUNJAB 
ST MARY'S SCHOOL,"MAHADIYA FATEGARH SAHIB PUNJAB,145001","0,8568888899",prateekbenjamin@hotmail.com,PUNJAB 
St Pauls Public School,"Ghulal P.O., Samrala,Ludhiana, Punjab-141124,141124","1628,8968306833",jamesmasih21188@gmail.com,PUNJAB 
ST SOLDIER DIVINE PUBLIC SCHOOL,"GARHSHANKAR DISTT HOSHIARPUR PUNJAB,140126","1884,284154",bhallashelly11@gmail.com,PUNJAB 
st soldier divine public school,"bassi road chabbewal distt hoshiarpur punjab,146001","1882,271443",kbala471@gmail.com,PUNJAB 
ST SOLDIER DIVINE PUBLIC SCHOOL,"DASUYA ROAD GURDHIWALA DISTT HOSHIARPUR PUNJAB,144207","0186,261943",soldiergarhdiwala@gmail.com,PUNJAB 
ST SOLDIER DIVINE PUBLIC SCHOOL,"BEHIND REC(NIT) PO REC NIT JALANDHAR PUNJAB,144011","0181,2690414",stsoldierschoolrec@gmail.com,PUNJAB 
ST. ATTRI PUBLIC SCHOOL,"NEAR SHIV MANDIR L MANDI PATIALA PUNJAB,140501","1762,273052",st.attrischool@gmail.com,PUNJAB 
ST. FARID PUBLIC SCHOOL,"MANDI GOBIND GARH DISTT. FATEHGARH SAHIB PUNJAB,160047","1765,257955",stfaridpublic@gmail.com,PUNJAB 
St. FRANCIS SCHOOL,"BHAMIAN KALAN , P.O. MUNDIAN KALAN,141015","0161,01616530396,",sacredkids@hotmail.com,PUNJAB 
ST. JOSEPH SCHOOL,"VILLAGE- MANAULI SURAT,P.O.-NAGGAL CHARBAR, LEHLI TO BANUR ROAD,TEHSIL- DERABASSI, S.A.S. NAGAR MOHALI,140601",",9872509978",sjsmanaulisurat@gmail.com,PUNJAB 
ST. JOSEPH'S CONVENT SEC SCHOOL,"PATHANKOT PUNJAB,145001","0186,2220189",alvinakum@yahoo.co.in,PUNJAB 
ST. JOSEPH'S CONVENT SEC SCHOOL,"CIVIL LINES BHATINDA PUNJAB,151001","0164,2211200",srveenad@gmail.com,PUNJAB 
st. joseph's school,"near gaushala,raikot road, barnala,141131","1679,9317323400",JOJIALBIN@GMAIL.COM,PUNJAB 
St. Kabir Academy,"Dham Talwandi Khurd,142025","1624,2466666",BAKSH1008@GMAIL.COM,PUNJAB 
ST. KABIR CONVENT SCHOOL,"BHUCHO KHURD DISTT BATHINDA PUNJAB,140401","0164,5009451",anjudogra27@gmail.com,PUNJAB 
St. Marry School,"Kala chak Road, Sujanpur, Pathankot Gurdaspur Sujanpur-poPathankot-TehGurdaspur- DistPunjab-145023,145023","0186,2244625",babyjose380@gmail.com,PUNJAB 
